"SerieId","CountryId","YearId","value"
"SH.STA.OWAD.ZS","PER","YR2012","55.3"
"SH.STA.OWAD.ZS","URY","YR2012","60.8"
"SH.STA.OWAD.ZS","VEN","YR2012","61.8"
"SH.STA.OWGH.ZS","ARG","YR2012",""
"SH.STA.OWGH.ZS","BRA","YR2012",""
"SH.STA.OWGH.ZS","CHL","YR2012",""
"SH.STA.OWGH.ZS","COL","YR2012",""
"SH.STA.OWGH.ZS","BOL","YR2012","7.4"
"SH.STA.OWGH.ZS","ECU","YR2012","7.5"
"SH.STA.OWGH.ZS","PRY","YR2012","11.3"
"SH.STA.OWGH.ZS","PER","YR2012","7.2"
"SH.STA.OWGH.ZS","URY","YR2012",""
"SH.STA.OWGH.ZS","VEN","YR2012",""
"SH.STA.OWGH.ME.ZS","ARG","YR2012","12.4"
"SH.STA.OWGH.ME.ZS","BRA","YR2012","6.9"
"SH.STA.OWGH.ME.ZS","CHL","YR2012","10.4"
"SH.STA.OWGH.ME.ZS","COL","YR2012","5.2"
"SH.STA.OWGH.ME.ZS","BOL","YR2012","9"
"SH.STA.OWGH.ME.ZS","ECU","YR2012","7.3"
"SH.STA.OWGH.ME.ZS","PRY","YR2012","10.1"
"SH.STA.OWGH.ME.ZS","PER","YR2012","8.7"
"SH.STA.OWGH.ME.ZS","URY","YR2012","9.8"
"SH.STA.OWGH.ME.ZS","VEN","YR2012","6.4"
"SH.STA.OWGH.FE.ZS","ARG","YR2012",""
"SH.STA.OWGH.FE.ZS","BRA","YR2012",""
"SH.STA.OWGH.FE.ZS","CHL","YR2012",""
"SH.STA.OWGH.FE.ZS","COL","YR2012",""
"SH.STA.OWGH.FE.ZS","BOL","YR2012","6.8"
"SH.STA.OWGH.FE.ZS","ECU","YR2012","7.1"
"SH.STA.OWGH.FE.ZS","PRY","YR2012","11.9"
"SH.STA.OWGH.FE.ZS","PER","YR2012","6.1"
"SH.STA.OWGH.FE.ZS","URY","YR2012",""
"SH.STA.OWGH.FE.ZS","VEN","YR2012",""
"SH.STA.OWAD.FE.ZS","ARG","YR2012","57.7"
"SH.STA.OWAD.FE.ZS","BRA","YR2012","53.4"
"SH.STA.OWAD.FE.ZS","CHL","YR2012","59.8"
"SH.STA.OWAD.FE.ZS","COL","YR2012","59.4"
"SH.STA.OWAD.FE.ZS","BOL","YR2012","57.7"
"SH.STA.OWAD.FE.ZS","ECU","YR2012","57.2"
"SH.STA.OWAD.FE.ZS","PRY","YR2012","50.9"
"SH.STA.OWAD.FE.ZS","PER","YR2012","58.3"
"SH.STA.OWAD.FE.ZS","URY","YR2012","59.3"
"SH.STA.OWAD.FE.ZS","VEN","YR2012","62.6"
"SH.STA.OWGH.MA.ZS","ARG","YR2012",""
"SH.STA.OWGH.MA.ZS","BRA","YR2012",""
"SH.STA.OWGH.MA.ZS","CHL","YR2012",""
"SH.STA.OWGH.MA.ZS","COL","YR2012",""
"SH.STA.OWGH.MA.ZS","BOL","YR2012","7.9"
"SH.STA.OWGH.MA.ZS","ECU","YR2012","7.9"
"SH.STA.OWGH.MA.ZS","PRY","YR2012","10.9"
"SH.STA.OWGH.MA.ZS","PER","YR2012","8.2"
